entry_date,exit_date,ticker,combo,ff,contracts,cost_per_contract,pnl,ret_pct
2021-04-12,2021-04-29,AZO,18-46,0.10621041329529879,10,4479.6,14233.0,0.31772926154120906
2021-04-13,2021-05-06,LULU,24-45,0.06637938418588307,10,869.5999999999998,987.9999999999991,0.11361545538178465
2021-04-22,2021-05-13,LVS,22-43,0.04201316345551587,10,209.1,272.99999999999994,0.1305595408895265
2021-04-23,2021-05-13,BIIB,21-56,0.45942389760735836,10,4047.1,1882.999999999997,0.04652714289244143
2021-04-29,2021-05-13,ADBE,15-43,0.033427490738948906,10,1434.5999999999997,-8376.999999999996,-0.583925832984804
2021-04-29,2021-05-13,BA,15-43,0.025612525593341484,10,907.1,-377.00000000000085,-0.04156101863080155
2021-04-21,2021-05-20,UAL,30-58,0.01885831113280534,10,221.10000000000005,807.9999999999997,0.36544549977385776
2021-04-28,2021-05-20,LLY,23-51,0.08885580204288046,10,567.6,-4102.000000000002,-0.7226920366455254
2021-04-28,2021-05-20,VRSN,23-79,0.0039050182053055327,10,849.6,1807.9999999999995,0.21280602636534834
2021-04-29,2021-05-20,CCL,22-43,0.05105414061710767,10,125.6,167.99999999999997,0.13375796178343946
2021-04-29,2021-05-20,MOH,22-50,0.0066150851914525965,10,869.6,1657.999999999999,0.19066237350505968
2021-04-30,2021-05-20,VRTX,21-42,0.08379451180240705,10,814.5999999999999,2032.999999999999,0.24957034127178976
2021-05-03,2021-05-20,MGM,18-46,0.007462779155989141,10,183.10000000000002,322.9999999999998,0.17640633533588188
2021-05-06,2021-05-20,GDDY,15-43,0.004773132116248968,10,262.1,982.9999999999998,0.37504769172071717
2021-05-07,2021-05-27,NCLH,21-42,0.032852676304324424,10,140.1,-807.0000000000001,-0.5760171306209851
2021-04-30,2021-06-03,MSFT,35-77,0.00032117225545635897,10,813.0999999999999,-716.999999999999,-0.08818103554298352
2021-05-06,2021-06-03,CHTR,29-50,0.12395258373246354,10,1589.6,-1417.0000000000002,-0.08914192249622548
2021-05-06,2021-06-03,MTCH,29-50,0.08543163942747922,10,458.1,73.00000000000111,0.01593538528705547
2021-05-06,2021-06-03,UBER,29-50,0.0122088540284786,10,160.10000000000002,478.0000000000001,0.2985633978763273
2021-05-07,2021-06-03,AMD,28-49,0.0618967505436232,10,242.1,143.00000000000006,0.05906650144568362
2021-05-07,2021-06-03,RCL,28-49,0.02607306642396301,10,286.6,-932.0000000000006,-0.32519190509420814
2021-05-13,2021-06-03,BIIB,22-43,0.5099236725919913,10,3874.6,10157.999999999996,0.26216899809012534
2021-05-13,2021-06-03,DDOG,22-43,0.11489566257563055,10,430.1000000000001,-2112.0000000000005,-0.49104859335038364
2021-05-13,2021-06-03,WYNN,22-50,0.03716389612802562,10,655.6,-1436.9999999999998,-0.21918852959121413
2021-05-20,2021-06-03,BSX,15-43,0.058409368729823274,10,136.1,-157.0,-0.115356355620867
2021-05-20,2021-06-03,FISV,15-43,0.03637888308334225,10,336.1,-287.00000000000057,-0.08539125260339202
2021-05-20,2021-06-03,SNPS,15-57,0.01971381304304809,10,1119.6,1282.999999999999,0.11459449803501243
2021-05-13,2021-06-10,FCX,29-50,0.04612832504679987,10,245.1,-1047.0000000000007,-0.4271725826193393
2021-05-20,2021-06-10,UAL,22-43,0.07474813655365553,10,231.6,-277.00000000000034,-0.11960276338514696
2021-05-20,2021-06-10,TTWO,22-43,0.06729604997898875,10,454.6000000000001,233.00000000000034,0.0512538495380555
2021-05-20,2021-06-10,MRNA,22-43,0.056151824480504375,10,799.6000000000001,-6326.999999999995,-0.7912706353176581
2021-05-20,2021-06-10,BA,22-43,0.04678871760658154,10,692.1,-3116.9999999999995,-0.4503684438664932
2021-05-20,2021-06-10,PYPL,22-43,0.024669461547296878,10,674.6000000000001,-2187.0000000000023,-0.3241921138452419
2021-05-27,2021-06-10,NOW,15-43,0.06926972174961876,10,1719.5999999999997,4332.999999999999,0.25197720400093043
2021-04-30,2021-06-17,V,49-77,0.0035744711577521127,10,389.6000000000001,-1077.0000000000005,-0.2764373716632444
2021-06-03,2021-06-17,PCG,15-50,0.7625654540912656,10,229.1,-1812.0000000000002,-0.7909209951986034
2021-06-03,2021-06-17,ZBRA,15-43,0.09801854034374191,10,1697.1000000000004,-567.0000000000022,-0.033409934594308056
2021-06-03,2021-06-17,OXY,15-50,0.0879618059383751,10,308.6000000000001,-962.0000000000009,-0.3117303953337656
2021-06-03,2021-06-17,EXPE,15-50,0.030132791963712213,10,868.1,87.999999999999,0.010137080981453635
2021-06-03,2021-06-17,MOH,15-43,0.02677788413072002,10,779.6,-417.0,-0.05348896870189841
2021-06-03,2021-06-17,DDOG,15-50,0.02123380833794397,10,585.1,-3296.999999999998,-0.5634934199282171
2021-06-03,2021-06-17,RCL,15-50,0.020443524234318833,10,613.6,-2342.0000000000014,-0.38168187744458953
2021-06-03,2021-06-24,NCLH,22-50,0.13413416577621962,10,219.6,-486.99999999999943,-0.22176684881602887
2021-06-03,2021-06-24,AKAM,22-50,0.10045778610113731,10,294.6000000000001,32.999999999999304,0.011201629327902
2021-06-03,2021-06-24,ADSK,22-50,0.06438378605187589,10,673.1,-2097.000000000001,-0.31154360421928406
2021-06-03,2021-06-24,COIN,22-50,0.04451373887758914,10,1374.6,8.000000000002494,0.0005819874872692052
2021-06-10,2021-06-24,UBER,15-43,0.1009264904657321,10,273.1,-236.99999999999983,-0.08678139875503472
2021-06-10,2021-06-24,ALGN,15-43,0.06732015638641498,10,2549.6000000000004,5132.999999999989,0.20132569814872875
2021-06-10,2021-06-24,AMD,15-43,0.04862673766233594,10,324.6000000000001,-722.000000000001,-0.22242760320394356
2021-06-03,2021-07-01,WYNN,29-50,0.02307703736769562,10,361.0999999999999,578.0000000000009,0.16006646358349516
2021-06-10,2021-07-01,CIEN,22-50,0.19968594806800355,10,168.59999999999997,262.99999999999994,0.15599051008303677
2021-06-10,2021-07-01,CVNA,22-50,0.056680351265273154,10,1407.0999999999997,-6547.000000000002,-0.46528320659512495
2021-06-10,2021-07-01,DLTR,22-43,0.04429676929263837,10,196.1,127.99999999999994,0.0652728199898011
2021-06-17,2021-07-01,CRWD,15-43,0.018744502003805952,10,992.0999999999998,4122.999999999998,0.4155831065416792
2021-06-10,2021-07-08,CRM,29-50,0.0658544991913923,10,530.1000000000001,1507.9999999999986,0.28447462742878665
2021-06-17,2021-07-08,EXPE,22-43,0.23822208841954895,10,802.6,-787.0000000000001,-0.09805631696984801
2021-06-17,2021-07-08,MGM,22-43,0.11244131826520798,10,161.6,38.000000000000085,0.023514851485148567
2021-06-17,2021-07-08,TTWO,22-43,0.09054777773427469,10,404.59999999999997,1032.9999999999995,0.2553138902619871
2021-06-17,2021-07-08,DASH,22-43,0.0521515437534501,10,794.6,1138.0000000000005,0.14321671281147752
2021-06-17,2021-07-08,MRNA,22-43,0.04976257523722305,10,929.6,-1302.0000000000018,-0.1400602409638556
2021-06-17,2021-07-08,ABNB,22-43,0.04200820384465209,10,584.6,283.00000000000017,0.048409168662333246
2021-06-24,2021-07-08,COIN,15-43,0.1328177183597199,10,1514.6,4107.999999999998,0.27122672652845625
2021-06-24,2021-07-08,ULTA,15-43,0.04733890228364057,10,1204.5999999999997,-2941.999999999997,-0.24423044994188922
2021-06-24,2021-07-08,ADSK,15-43,0.026321485340642603,10,833.6,3432.999999999998,0.411828214971209
2021-06-17,2021-07-15,WDAY,29-64,0.10087199130834068,10,977.1,782.9999999999992,0.080135093644458
2021-06-24,2021-07-15,ADBE,22-85,0.05161094430234048,10,2889.5999999999995,-1811.9999999999961,-0.06270764119601317
2021-06-24,2021-07-15,LULU,22-43,0.04027411720589602,10,787.1000000000001,262.99999999999795,0.03341379748443627
2021-07-01,2021-07-15,CRWD,15-43,0.0353645584665796,10,1219.6000000000001,4097.999999999995,0.33601180714988477
2021-07-09,2021-07-29,ULTA,21-42,0.010850776970418696,10,779.6,1433.0000000000002,0.18381221139045667
2021-07-13,2021-07-29,CCL,17-45,0.023195911033602412,10,129.6,232.99999999999994,0.17978395061728392
2021-07-15,2021-07-29,LULU,15-43,0.0386112324389869,10,1257.1,-5567.000000000004,-0.44284464243099225
2021-07-21,2021-08-12,UAL,23-58,0.020080689775592298,10,253.59999999999997,803.0000000000011,0.31664037854889643
2021-07-23,2021-08-12,BIIB,21-42,0.009793949312441041,10,884.6,1307.9999999999977,0.14786344110332328
2021-07-15,2021-08-19,ADBE,36-64,0.04269709912590347,10,1357.0999999999995,2158.000000000008,0.15901554785940675
2021-07-15,2021-08-19,AZO,36-64,0.010242616683167283,10,2799.5999999999995,25233.000000000004,0.9013073296185173
2021-07-29,2021-08-19,BA,22-78,0.06368567649518586,10,1417.1000000000001,-4332.000000000001,-0.30569472867123
2021-07-29,2021-08-19,CDNS,22-50,0.0572735523386958,10,387.1000000000001,357.99999999999943,0.09248256264531111
2021-07-29,2021-08-19,FISV,22-43,0.04083419156327506,10,235.6,583.0000000000005,0.24745331069609527
2021-07-30,2021-08-19,NOW,21-42,0.03369834027394525,10,1359.5999999999997,3333.0000000000014,0.24514563106796133
2021-08-03,2021-08-19,IDXX,17-45,0.030128138491847256,10,1964.6,6907.999999999999,0.3516237402015677
2021-08-03,2021-08-19,IQV,17-45,0.015751597402258177,10,687.1,1983.0000000000002,0.28860427885315093
2021-08-05,2021-08-19,ZBRA,15-43,0.035050940156877264,10,1769.5999999999997,4033.0000000000064,0.22790461121157365
2021-07-19,2021-08-26,NKE,39-60,0.07984148767948618,10,380.6,-2512.0,-0.6600105097214923
2021-08-03,2021-08-26,CHTR,24-45,0.018807142392444742,10,1369.6000000000001,-517.0000000000015,-0.037748247663551504
2021-08-05,2021-08-26,VRTX,22-50,0.26181243702916834,10,954.5999999999998,-3341.9999999999986,-0.35009428032683837
2021-08-12,2021-08-26,RCL,15-43,0.11647747765794891,10,480.6000000000002,122.99999999999915,0.025593008739075968
2021-08-05,2021-09-02,OXY,29-50,0.029928037805397656,10,141.09999999999997,-302.0,-0.21403260099220417
2021-08-12,2021-09-02,BIIB,22-43,0.1259051814199179,10,1119.6,1508.0000000000005,0.1346909610575206
2021-08-19,2021-09-09,COIN,22-43,0.0395969402674905,10,1049.6,2932.9999999999995,0.27943978658536583
2021-08-19,2021-09-09,BA,22-43,0.037548484507661906,10,642.1,152.99999999999852,0.023828064164460136
2021-08-19,2021-09-09,EXPE,22-57,0.02507094094313267,10,689.1000000000001,-67.00000000000124,-0.009722826875635063
2021-08-19,2021-09-09,V,22-43,0.009060549767330617,10,463.6000000000001,-1392.0000000000007,-0.3002588438308888
2021-08-19,2021-09-09,UBER,22-43,0.004572373947796082,10,139.6,152.99999999999986,0.10959885386819473
2021-08-19,2021-09-09,MAR,22-43,0.00023158527096023285,10,377.5999999999999,-1271.9999999999984,-0.3368644067796607
2021-08-26,2021-09-09,UAL,15-43,0.07730431720516351,10,270.6,-52.00000000000022,-0.019216555801921737
2021-08-26,2021-09-09,AKAM,15-43,0.07534117485348513,10,314.59999999999997,-1416.9999999999998,-0.45041322314049587
2021-07-28,2021-09-16,BSX,51-79,0.11158675334144941,10,115.1,-91.99999999999982,-0.07993049522154633
2021-07-29,2021-09-16,ALGN,50-78,0.027499951500545405,10,1659.5999999999997,6583.000000000004,0.39666184622800704
2021-07-29,2021-09-16,AAPL,50-78,0.017643521583717625,10,310.6,723.0000000000002,0.23277527366387643
2021-07-29,2021-09-16,CSGP,50-78,0.009942581105955473,10,182.10000000000008,657.9999999999992,0.3613399231191647
2021-07-30,2021-09-16,PYPL,49-77,0.015267647425099451,10,614.6,1637.9999999999995,0.266514806378132
2021-08-19,2021-09-16,ROP,29-57,0.03602336529156247,10,1037.0999999999997,283.00000000000284,0.027287628965384527
2021-08-19,2021-09-16,CVNA,29-57,0.03444645408881164,10,1444.5999999999995,2083.0,0.14419216392080858
2021-09-02,2021-09-16,CRL,15-43,0.14392231877023898,10,1502.0999999999997,-2816.9999999999986,-0.1875374475733972
2021-09-02,2021-09-16,NOW,15-50,0.13518888985884225,10,2984.6000000000004,3832.9999999999923,0.1284259197212354
2021-08-19,2021-09-23,LVS,36-57,0.09993541574095621,10,147.10000000000002,77.99999999999966,0.05302515295717175
2021-08-26,2021-09-23,REGN,29-50,0.10422850659047711,10,1804.6,-1142.0000000000014,-0.06328272193283838
2021-09-09,2021-09-23,NCLH,15-50,0.2117560901368971,10,305.6,-1567.0000000000005,-0.5127617801047122
2021-09-09,2021-09-23,PLTR,15-50,0.09753783889275791,10,183.10000000000002,-697.0000000000005,-0.38066630256690354
2021-09-09,2021-09-23,ULTA,15-50,0.09664395520921576,10,1814.6,3107.999999999998,0.17127741651052564
2021-09-09,2021-09-23,BA,15-43,0.06491283056494779,10,874.0999999999998,453.00000000000097,0.05182473401212688
2021-09-09,2021-09-23,AMD,15-43,0.03860749462094604,10,487.0999999999999,458.00000000000176,0.09402586737836212
2021-09-09,2021-09-23,TTD,15-43,0.03062333708821252,10,384.6,783.0000000000001,0.20358814352574106
2021-09-09,2021-10-07,LULU,29-50,0.044372146805029766,10,894.6,-2582.0000000000027,-0.28862061256427485
2021-09-09,2021-10-07,ABNB,29-50,0.038842236653942264,10,492.1,1238.0,0.25157488315383053
2021-09-16,2021-10-07,VRTX,22-43,0.32147763960828923,10,732.1000000000001,-2817.0000000000023,-0.3847834995219234
2021-09-16,2021-10-07,PYPL,22-43,0.10121804623927666,10,719.6000000000001,-3802.0,-0.5283490828237909
2021-09-16,2021-10-07,MGM,22-43,0.04990621552901198,10,157.59999999999997,-456.99999999999983,-0.2899746192893401
2021-09-16,2021-10-07,FSLR,22-43,0.029329550243134106,10,370.6,462.9999999999999,0.12493254182406904
2021-09-16,2021-10-07,TMUS,22-43,0.02090699935061724,10,275.1000000000001,157.99999999999974,0.057433660487095486
2021-09-16,2021-10-07,DDOG,22-43,0.014507489591335743,10,448.6,2442.999999999999,0.5445831475702183
2021-09-23,2021-10-07,DASH,15-43,0.11079713336293429,10,1512.1,-4337.000000000002,-0.2868196547847366
2021-08-26,2021-10-14,KEYS,50-85,0.1255837689803787,10,529.5999999999999,-366.99999999999926,-0.06929758308157087
2021-09-16,2021-10-14,ADSK,29-64,0.0659631648446124,10,957.1,-147.0000000000004,-0.015358896667014982
2021-09-16,2021-10-14,DLTR,29-64,0.046243004880916594,10,239.6,-1811.9999999999984,-0.7562604340567606
2021-09-16,2021-10-14,CRWD,29-64,0.021445847260592732,10,1152.1,4983.000000000002,0.4325145386685185
2021-09-23,2021-10-14,TTD,22-43,0.19761277825247991,10,429.6,-266.99999999999966,-0.062150837988826736
2021-09-23,2021-10-14,COIN,22-43,0.02994957860207248,10,919.6,2058.0000000000014,0.22379295345802538
2021-09-23,2021-10-21,ADBE,29-57,0.07630912574790871,10,1444.5999999999995,2843.000000000007,0.19680188287415257
2021-10-07,2021-10-21,CIEN,15-50,0.1363797881001152,10,219.1,-677.0,-0.3089913281606572
2021-10-01,2021-10-28,ULTA,28-49,0.06092308238066546,10,889.6,-442.00000000000034,-0.04968525179856119
2021-10-13,2021-11-04,CRM,23-44,0.0013568150609009066,10,599.6000000000001,-4116.999999999998,-0.6866244162775178
2021-10-21,2021-11-04,CCL,15-43,0.014317033763186382,10,119.1,227.99999999999983,0.1914357682619646
2021-10-21,2021-11-04,ADBE,15-43,0.0008505105557057302,10,1707.0999999999997,-3252.0000000000027,-0.19049850623865056
2021-10-22,2021-11-11,BIIB,21-91,0.07886435367051847,10,2044.5999999999997,10983.000000000007,0.537171084808765
2021-10-27,2021-11-11,HOOD,16-86,0.08254366743704011,10,542.1,-16.99999999999875,-0.0031359527762403155
2021-10-29,2021-11-18,IQV,21-49,4.981050956032185e-05,10,534.5999999999999,2808.0000000000014,0.5252525252525256
2021-11-02,2021-11-18,CHTR,17-45,0.011745935133077534,10,1859.6,3933.000000000001,0.21149709614970966
2021-11-04,2021-11-18,ZBRA,15-43,0.035744215764905274,10,1824.6,6182.999999999998,0.33886879316014457
2021-11-04,2021-11-18,NCLH,15-49,0.019488384590680363,10,214.6,-1257.0,-0.5857409133271202
2021-10-21,2021-11-24,UAL,36-57,0.07697777299852326,10,154.59999999999994,743.0000000000003,0.48059508408796936
2021-10-22,2021-11-24,DAL,35-56,0.02067474180501394,10,117.60000000000002,417.9999999999993,0.35544217687074764
2021-10-28,2021-11-24,BA,29-50,0.05937207874128281,10,534.6,3672.9999999999986,0.6870557426112979
2021-11-03,2021-11-24,VRTX,23-79,0.07345025938016603,10,1222.1,6307.999999999995,0.5161607069797886
2021-10-29,2021-12-02,ALGN,35-84,0.025981206318867578,10,2864.6,29757.999999999996,1.0388186832367519
2021-11-04,2021-12-02,MSFT,29-49,0.006419323623363615,10,454.1,4148.000000000002,0.9134551860823611
2021-11-18,2021-12-02,BSX,15-64,0.10913490617700461,10,214.1,-597.0000000000007,-0.2788416627744048
2021-11-11,2021-12-09,DDOG,29-50,0.120570101186668,10,744.6000000000003,307.9999999999979,0.04136449100187991
2021-11-18,2021-12-09,REGN,22-64,0.08728258288155843,10,3094.6,7457.999999999996,0.24100045240095638
2021-11-24,2021-12-09,NCLH,16-44,0.33815744059092157,10,226.6,-837.0000000000001,-0.3693733451015005
2021-11-24,2021-12-09,MGM,16-44,0.05869323163843343,10,216.60000000000005,562.9999999999995,0.2599261311172666
2021-10-26,2021-12-16,CDNS,52-115,0.08267024930500355,10,849.6,6007.999999999999,0.707156308851224
2021-10-28,2021-12-16,AMD,50-85,0.0172343797354908,10,432.1,4148.0,0.959962971534367
2021-10-28,2021-12-16,EW,50-85,0.015967006100799264,10,302.1,2307.9999999999995,0.7639854352863289
2021-10-28,2021-12-16,HLT,50-85,0.010052503524547118,10,419.6,2183.0,0.5202573879885606
2021-11-03,2021-12-16,AKAM,44-79,0.28389919871339986,10,332.1000000000001,232.99999999999903,0.07015959048479342
2021-11-03,2021-12-16,TMO,44-79,0.04497793622486723,10,1509.5999999999997,8558.0,0.5669051404345523
2021-11-03,2021-12-16,UHS,44-79,0.01586659768221832,10,309.6,1508.0000000000002,0.4870801033591732
2021-11-18,2021-12-16,MOH,29-64,0.052705623532665946,10,1164.5999999999997,3908.0000000000023,0.33556585952258317
2021-11-24,2021-12-16,TDY,23-58,0.07660699225602263,10,1192.1,5457.999999999998,0.4578474960154348
2021-11-24,2021-12-16,BLDR,23-86,0.0738122886997099,10,579.6,1557.9999999999986,0.268806073153899
2021-12-02,2021-12-16,BSX,15-43,0.24957222190598616,10,239.6,-537.0000000000001,-0.22412353923205347
2021-11-04,2021-12-22,MA,49-78,0.0038153913752068114,10,794.6000000000001,198.00000000000023,0.024918197835388897
2021-12-02,2021-12-22,CVNA,21-43,0.05716406464029222,10,1139.6,-4322.000000000004,-0.37925587925587956
2021-11-11,2021-12-30,BIIB,50-71,0.1627569969407643,10,849.6,-2591.9999999999986,-0.3050847457627117
2021-11-18,2021-12-30,EXPE,43-64,0.04526605679680862,10,414.5999999999998,2693.000000000002,0.6495417269657509
2021-12-03,2021-12-30,HOOD,28-49,0.0015644282355733452,10,182.10000000000002,-412.00000000000057,-0.22624931356397612
2021-12-09,2021-12-30,ALGN,22-50,0.18988450502053444,10,4034.6,-13917.000000000004,-0.3449412581172856
2021-12-09,2021-12-30,PYPL,22-50,0.04986403613780599,10,829.5999999999998,318.000000000003,0.03833172613307655
2021-12-09,2021-12-30,BA,22-43,0.027448438327731584,10,614.6,-77.00000000000014,-0.012528473804100252
2021-12-09,2021-12-30,NCLH,22-50,0.014053237113491823,10,143.59999999999997,-207.00000000000026,-0.14415041782729826
2021-12-16,2021-12-30,FISV,15-43,0.050423019665776225,10,342.1000000000001,353.00000000000006,0.10318620286465945
2021-12-16,2021-12-30,FSLR,15-43,0.018323476519974013,10,488.6000000000001,67.99999999999945,0.013917314776913514
2021-12-16,2022-01-06,LULU,22-43,0.02782436377043629,10,1052.1,613.0000000000011,0.05826442353388472
2021-12-16,2022-01-06,AZO,22-64,0.010978134402731543,10,7719.600000000003,15932.99999999998,0.20639670449246042
2021-12-16,2022-01-06,MTCH,22-43,0.0042925189828024735,10,592.1,-552.0000000000007,-0.09322749535551439
2021-12-16,2022-01-06,AMD,22-43,0.0027466241162539262,10,657.1000000000001,2067.999999999999,0.3147161771419873
2021-12-17,2022-01-06,WDAY,21-42,0.030099359908454915,10,766.6,-4067.0,-0.5305243934255153
2021-12-17,2022-01-06,CRWD,21-42,0.0238059277459457,10,807.1,-842.0000000000016,-0.10432412340478275
2021-12-22,2022-01-06,CVNA,16-58,0.09362685983771257,10,2244.6,-16562.000000000004,-0.7378597522943956
2021-12-16,2022-01-20,ULTA,36-64,0.020398652346059976,10,1114.6,-967.0000000000025,-0.08675758119504777
2021-12-16,2022-01-20,EBAY,36-64,0.012852199311160106,10,240.1,163.00000000000009,0.06788837984173264
2021-12-23,2022-01-20,UHS,29-57,0.11112306007310124,10,434.6,1283.0,0.2952139898757478
2021-12-30,2022-01-20,AKAM,22-43,0.10667689937421398,10,247.09999999999997,-792.0,-0.3205180089032781
